CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
745,France,Female,36,9,0.0,1,1,0,19605.18,1
804,Germany,Female,33,10,138335.96,1,1,1,80483.76,-1
454,Germany,Female,50,10,92895.56,1,1,0,154344.0,1
631,Spain,Male,46,9,160736.63,1,0,1,93503.02,-1
503,France,Male,32,4,0.0,2,1,1,153036.97,-1
548,France,Female,37,9,0.0,2,0,0,98029.58,-1
668,France,Male,28,4,107141.27,1,1,0,193018.71,-1
619,France,Female,55,0,0.0,3,0,0,60810.64,1
842,France,Female,37,4,132446.08,2,1,0,87071.18,1
707,France,Female,57,1,92053.0,1,1,1,164064.44,1
715,Spain,Male,38,2,96798.79,2,1,1,4554.67,-1
573,Germany,Male,35,9,134498.54,2,1,1,119924.8,-1
509,France,Male,55,8,132387.91,2,1,1,170360.11,-1
670,Germany,Female,40,2,147171.2,1,0,1,69850.04,-1
613,Spain,Male,44,9,100524.69,1,1,1,47298.95,-1
678,France,Female,26,1,0.0,2,1,0,45443.68,-1
555,Germany,Female,51,9,138214.5,1,1,0,198715.27,1
777,France,Female,30,4,0.0,2,0,1,115611.97,-1
552,Spain,Male,55,3,0.0,1,1,1,40333.94,-1
640,Spain,Male,39,3,0.0,1,1,1,105997.25,-1
541,France,Male,34,3,128743.55,1,1,0,134851.12,-1
756,France,Male,31,10,122647.32,1,0,0,61666.87,-1
684,Spain,Female,24,9,79263.9,1,0,1,196574.48,-1
618,France,Female,42,2,0.0,4,0,0,111097.39,1
604,France,Female,53,2,121389.78,1,1,1,48201.64,1
624,Spain,Male,38,7,123906.55,1,1,0,135096.78,-1
661,Spain,Male,38,7,143006.7,1,1,1,15650.89,-1
627,Spain,Female,28,3,157597.61,1,0,1,34097.22,-1
812,Spain,Male,38,3,127117.8,2,1,1,174822.74,-1
473,France,Female,39,9,117103.26,2,1,1,85937.52,1
717,Spain,Male,36,2,102989.83,2,0,1,49185.57,-1
693,Spain,Male,28,1,145118.83,1,0,1,77742.38,-1
705,France,Male,92,1,126076.24,2,1,1,34436.83,-1
661,France,Male,41,5,0.0,1,0,1,88279.6,-1
573,France,Female,27,4,0.0,2,1,1,157549.6,-1
639,France,Male,37,5,98186.7,1,0,1,173386.95,-1
718,France,Female,67,7,0.0,3,1,1,82782.08,-1
570,France,Male,37,6,0.0,1,1,1,187758.5,-1
461,France,Female,40,7,0.0,2,1,0,176547.8,-1
638,Germany,Female,33,5,129335.65,1,1,1,56585.2,1
608,Spain,Male,48,7,75801.74,1,1,0,125762.95,-1
599,Spain,Male,42,6,0.0,2,1,0,113868.4,-1
762,France,Female,44,7,159316.64,1,0,0,24780.13,-1
662,France,Female,38,2,96479.81,1,1,0,120259.41,-1
747,Germany,Male,29,7,117726.33,1,1,1,175398.34,-1
539,France,Male,39,6,0.0,2,1,1,86767.48,-1
625,France,Male,43,4,122351.29,1,1,0,71216.6,-1
656,France,Female,48,9,0.0,2,1,1,85240.61,1
469,France,Female,48,5,0.0,1,1,0,160529.71,1
621,Spain,Female,43,8,0.0,1,0,0,102806.6,-1
754,France,Female,27,7,0.0,2,1,0,144134.64,-1
679,Germany,Female,50,6,132598.38,2,1,1,184017.98,-1
535,France,Male,38,2,119272.29,1,0,0,195896.59,1
487,France,Male,37,2,0.0,2,1,1,126722.57,-1
850,France,Female,42,3,0.0,2,1,1,176883.42,-1
585,France,Male,55,10,106415.57,3,1,1,122960.98,1
603,France,Male,31,4,0.0,2,0,1,9607.1,-1
728,Germany,Female,32,9,127772.1,2,1,1,152643.48,-1
621,Spain,Male,41,5,104631.67,1,1,1,95551.22,-1
833,France,Male,30,1,0.0,2,1,0,141860.62,-1
502,France,Male,37,10,0.0,1,1,1,76642.68,-1
825,Germany,Male,37,6,118050.79,1,0,1,52301.15,-1
668,France,Male,46,0,0.0,2,0,0,29388.02,-1
487,Spain,Female,40,6,136093.74,1,0,1,193408.43,-1
600,Germany,Female,39,7,88477.36,2,1,0,58632.37,-1
606,Spain,Male,34,3,161572.24,1,0,1,191076.22,-1
623,Germany,Male,50,7,126608.37,1,0,1,645.61,1
575,France,Female,54,9,68332.96,1,1,1,144390.75,-1
577,Spain,Male,48,6,179852.26,1,1,0,193580.32,-1
651,France,Female,25,8,0.0,2,1,1,126761.2,-1
693,Germany,Male,46,2,104763.41,1,1,1,62368.33,-1
800,France,Male,60,6,88541.57,2,1,1,131718.12,-1
760,France,Male,38,6,162888.73,1,1,0,91098.76,1
711,France,Female,35,8,0.0,1,1,1,67508.01,-1
637,Spain,Male,43,8,0.0,1,1,0,12156.93,1
662,France,Male,32,9,0.0,2,0,0,65089.38,-1
568,France,Female,44,7,0.0,2,0,0,62370.67,1
692,France,Female,30,7,0.0,2,1,1,18826.34,-1
614,France,Female,35,1,0.0,2,1,1,3342.62,-1
478,France,Male,35,1,92474.05,1,1,0,178626.07,-1
562,France,Male,36,6,0.0,2,1,0,32845.32,-1
709,Germany,Male,30,9,115479.48,2,1,1,134732.99,-1
684,France,Female,26,5,87098.91,1,0,0,106095.82,-1
546,Germany,Female,42,9,86351.85,2,1,0,57380.13,-1
779,France,Female,42,5,0.0,2,0,0,25951.91,-1
576,Germany,Male,63,3,148843.56,1,1,0,69414.13,1
481,Germany,Male,44,3,163714.52,1,1,0,96123.72,-1
445,France,Male,25,6,0.0,2,1,0,119425.94,-1
606,Spain,Male,36,0,94153.56,1,0,1,120138.27,-1
559,France,Male,50,5,162702.35,1,0,0,150548.5,1
608,France,Female,56,10,129255.2,2,1,0,142492.04,1
698,France,Male,41,3,90605.29,1,1,1,14357.0,-1
568,Spain,Male,39,5,0.0,2,1,1,129569.92,-1
528,France,Male,29,3,102787.42,1,1,0,55972.56,-1
802,France,Female,39,7,120145.96,2,0,1,59497.01,1
669,Germany,Male,47,0,63723.78,2,1,1,181928.25,-1
581,Spain,Female,24,10,159203.71,1,1,1,102517.83,1
640,France,Male,38,9,0.0,2,1,0,88827.67,-1
529,Spain,Female,44,1,0.0,2,0,0,14161.3,-1
547,France,Female,51,1,0.0,2,1,1,56908.41,-1
718,France,Female,49,10,0.0,1,1,0,184474.72,1
707,Germany,Male,34,9,162691.16,2,1,0,94912.78,-1
735,France,Male,43,9,127806.91,1,1,1,73069.59,-1
765,France,Male,43,9,157960.49,2,0,0,136602.8,-1
469,Germany,Female,52,8,139493.25,3,0,0,150093.32,1
594,Germany,Female,21,2,87096.82,2,1,0,168186.11,-1
675,France,Female,34,10,84944.58,1,0,0,146230.63,-1
703,France,Male,50,8,160139.59,2,1,1,79314.1,-1
810,France,Male,33,6,0.0,2,1,1,77965.67,-1
715,Spain,Male,42,6,0.0,2,1,1,128745.69,-1
664,France,Male,40,9,0.0,2,1,0,194767.3,-1
850,France,Male,29,6,0.0,2,1,1,10672.54,-1
724,Germany,Male,36,6,94615.11,2,1,1,10627.21,-1
563,France,Male,30,7,90727.79,1,1,0,122268.75,-1
714,Germany,Male,26,3,119545.48,2,1,0,65482.94,-1
614,France,Male,36,1,118311.76,1,1,0,146134.68,-1
740,France,Male,33,1,129574.98,1,1,1,123300.38,-1
587,France,Male,33,8,148163.57,1,0,0,122925.4,-1
465,Germany,Male,24,5,117154.9,1,1,1,127744.02,-1
689,Spain,Female,40,5,154251.67,1,0,1,118319.5,-1
656,France,Male,30,3,0.0,2,0,1,17104.0,-1
579,France,Female,33,1,65667.79,2,0,0,164608.98,-1
716,France,Female,44,1,0.0,1,1,1,152108.47,-1
551,France,Male,42,1,50194.59,1,1,1,23399.58,-1
527,Germany,Female,39,9,96748.89,2,1,0,94711.43,-1
600,France,Female,37,4,0.0,3,1,0,7312.25,1
685,France,Female,43,1,132667.17,1,1,1,41876.98,-1
738,Spain,Male,36,5,0.0,2,1,1,96881.32,-1
622,France,Male,41,2,127087.06,1,1,0,102402.91,1
528,France,Male,34,1,125566.9,1,1,1,176763.27,-1
546,Germany,Female,52,1,106074.89,1,1,1,23548.45,1
576,Germany,Male,46,4,137367.94,1,1,1,33450.11,-1
733,France,Female,38,3,157658.36,1,0,0,19658.43,-1
727,Germany,Male,45,6,114422.85,2,1,1,104678.78,1
605,Spain,Male,41,5,103154.66,1,0,0,143203.78,-1
586,France,Male,33,9,0.0,1,1,0,6975.02,-1
564,Spain,Female,24,6,149592.14,1,1,1,153771.8,-1
593,Germany,Female,48,3,133903.12,2,1,1,85902.39,1
736,Germany,Female,26,0,84587.9,1,0,1,188037.76,-1
675,Spain,Male,32,8,197436.82,1,1,1,52710.7,-1
656,Spain,Female,32,1,104254.27,1,1,1,17034.37,-1
462,France,Male,39,4,140133.08,2,0,0,131304.45,-1
685,Spain,Female,30,2,0.0,3,1,1,172576.43,1
850,Germany,Female,36,0,136980.23,2,1,1,99019.65,-1
636,Germany,Female,48,3,120568.41,1,1,0,190160.04,1
850,France,Female,27,7,43658.33,2,1,1,3025.49,-1
628,France,Female,37,9,0.0,2,1,1,34689.77,-1
798,France,Male,28,3,0.0,2,1,0,2305.27,-1
610,France,Female,57,7,72092.95,4,0,1,113228.82,1
591,France,Female,42,10,0.0,2,0,0,171099.22,-1
614,Spain,Female,37,9,0.0,2,1,1,62023.1,-1
651,France,Male,35,0,181821.96,2,0,1,36923.67,1
665,France,Male,25,7,90920.75,1,0,1,112256.57,-1
570,France,Male,23,2,0.0,1,0,0,198830.98,-1
631,Spain,Male,29,3,0.0,2,1,1,197963.46,-1
586,France,Male,32,1,0.0,2,0,0,31635.99,-1
691,France,Male,30,9,0.0,1,1,0,49594.02,-1
639,France,Male,35,8,0.0,2,1,0,170483.9,-1
698,France,Female,27,1,94920.71,1,1,1,40339.9,-1
733,Germany,Male,45,2,113939.36,2,1,0,3218.71,-1
850,France,Male,19,8,0.0,1,1,1,68569.89,-1
618,France,Female,31,4,0.0,2,1,0,29176.04,-1
473,France,Female,25,6,110666.42,2,0,0,46758.42,-1
490,France,Male,39,1,0.0,3,1,0,171060.01,1
754,Germany,Female,48,7,141819.02,1,1,0,93550.53,1
649,France,Female,56,8,156974.26,1,1,0,89405.26,1
578,France,Male,50,5,151215.34,2,1,0,169804.4,-1
690,Spain,Male,26,8,116318.23,1,1,1,83253.05,-1
610,Germany,Male,49,6,113882.33,1,1,0,195813.81,1
596,France,Male,42,7,0.0,2,1,1,121568.37,-1
492,France,Female,48,6,127253.98,1,1,1,92144.09,1
575,Spain,Male,41,2,100062.39,1,0,0,126307.25,-1
569,France,Male,66,2,0.0,1,1,0,130784.2,1
674,Spain,Female,41,4,126605.14,1,1,1,166694.93,-1
507,France,Female,31,0,106942.08,1,0,1,44001.11,-1
457,Spain,Male,44,7,0.0,2,0,0,185992.36,-1
584,Germany,Female,41,3,88594.93,1,1,0,178997.89,-1
744,Germany,Male,29,6,123737.04,2,1,0,141558.04,-1
687,France,Female,35,1,110752.15,2,1,1,47921.22,-1
688,Spain,Female,46,3,0.0,2,0,1,104902.68,-1
519,France,Male,34,5,0.0,1,1,0,68479.6,-1
733,Spain,Female,38,5,0.0,2,1,1,1271.51,-1
666,Spain,Male,43,5,0.0,2,1,0,29346.1,-1
511,Spain,Female,40,1,0.0,1,1,1,184118.73,-1
705,Germany,Female,54,3,125889.3,3,1,0,96013.5,1
544,France,Male,48,10,78314.63,3,1,1,103713.93,1
564,France,Female,36,7,206329.65,1,1,1,46632.87,1
702,France,Male,40,7,145536.9,1,0,1,135334.24,-1
658,Germany,Male,31,2,77082.65,2,0,0,13482.28,-1
654,France,Female,24,8,145081.73,1,1,1,130075.07,-1
649,Germany,Female,41,4,115897.73,1,1,0,143544.48,-1
597,Spain,Male,24,0,108058.07,2,1,1,187826.11,-1
782,France,Male,33,7,191523.09,1,1,1,167058.75,-1
644,France,Male,38,3,0.0,2,1,1,79928.41,-1
679,Spain,Female,39,7,91187.9,1,0,1,6075.36,-1
678,France,Female,60,2,0.0,2,1,1,43821.56,-1
806,France,Male,34,5,113958.55,1,0,1,32125.98,-1
668,Spain,Male,43,1,147167.25,1,0,0,141679.73,-1
659,Germany,Male,29,9,82916.48,1,1,1,84133.48,-1
660,France,Male,34,1,0.0,2,1,0,9692.58,-1
601,France,Female,37,5,0.0,1,0,0,20708.6,-1
781,France,Female,48,0,57098.96,1,1,0,85644.06,1
628,Germany,Male,39,1,115341.19,1,1,1,107674.3,1
751,France,Male,30,3,165257.2,1,0,0,134822.05,-1
531,France,Female,37,1,0.0,1,1,0,4606.97,-1
647,France,Female,42,9,0.0,2,1,1,51362.82,-1
708,Spain,Male,46,7,68799.72,1,1,1,39704.14,-1
550,Spain,Male,39,2,116120.19,2,1,1,195638.13,-1
670,France,Male,33,1,0.0,2,1,1,86413.11,-1
592,France,Female,31,2,84102.11,2,0,1,116385.24,-1
589,France,Female,50,4,0.0,2,0,1,182076.97,-1
725,France,Female,33,4,0.0,1,1,1,67879.8,-1
570,France,Female,43,9,0.0,2,0,1,11417.26,-1
575,France,Male,46,1,0.0,2,1,1,65998.26,-1
501,Germany,Male,25,6,104013.79,1,1,0,114774.35,-1
431,Germany,Male,42,8,120822.86,2,1,0,126153.24,-1
719,Spain,Male,40,4,128389.12,1,1,1,176091.31,-1
850,Germany,Male,36,7,102800.72,1,1,1,87352.43,-1
554,Germany,Female,31,6,135470.9,1,1,0,107074.81,-1
418,France,Male,36,7,90145.04,1,1,1,69157.93,-1
715,Spain,Male,31,7,0.0,1,1,1,149970.59,-1
750,Spain,Female,33,3,161801.47,1,0,1,153288.97,1
766,Germany,Male,37,2,99660.13,2,0,1,147700.78,-1
652,Spain,Female,38,6,123081.84,2,1,1,188657.97,-1
658,France,Male,42,8,102870.93,1,0,1,103764.55,1
659,France,Female,37,1,151105.68,1,1,1,140934.57,-1
574,Germany,Male,35,5,163856.76,1,1,1,15118.2,-1
611,France,Male,38,7,0.0,1,1,1,63202.0,-1
738,Spain,Male,35,8,127290.61,1,1,0,16081.62,-1
571,France,Male,49,4,180614.04,1,0,0,523.0,-1
686,France,Female,44,7,55053.62,1,1,0,181757.19,-1
679,Spain,Male,33,4,96110.22,1,1,0,1173.23,-1
617,Spain,Female,46,3,106521.49,1,0,1,86587.37,-1
673,France,Male,39,7,82255.51,2,1,0,109545.56,-1
745,France,Female,33,1,0.0,2,1,1,174431.01,-1
677,Germany,Female,26,3,102395.79,1,1,0,119368.99,-1
613,Spain,Male,39,8,118201.41,1,1,0,23315.59,-1
576,France,Female,55,6,44582.07,3,0,1,67539.85,1
584,Spain,Female,30,5,0.0,2,1,1,185201.58,-1
663,France,Male,22,6,0.0,2,0,1,131827.15,-1
466,France,Male,26,9,105522.06,1,1,0,10842.46,-1
510,Germany,Female,50,7,123936.54,1,1,1,23768.01,-1
619,Spain,Female,38,6,0.0,2,1,1,117616.29,-1
696,Germany,Female,66,7,119499.42,2,1,1,174027.3,-1
554,France,Female,44,9,135814.7,2,0,0,115091.38,-1
595,France,Male,52,9,0.0,1,1,1,106340.66,1
659,Germany,Male,39,8,106259.63,2,1,1,198103.32,-1
662,France,Male,44,8,0.0,2,1,1,175314.87,-1
556,Spain,Male,38,2,115463.16,1,1,0,150679.65,-1
701,Spain,Female,39,9,0.0,2,1,1,110043.88,-1
587,Spain,Male,42,5,120233.83,1,1,0,194890.33,-1
571,France,Female,47,7,0.0,2,0,0,112366.98,-1
539,France,Female,40,7,81132.21,1,1,0,167289.82,-1
644,Germany,Female,34,10,122196.99,2,1,1,182099.71,-1
572,Germany,Male,39,4,112290.22,1,1,0,49373.97,1
753,France,Female,50,4,0.0,2,1,1,861.4,-1
706,France,Male,35,5,0.0,2,1,1,81718.37,-1
588,France,Male,44,8,154409.74,1,1,0,49324.03,1
825,France,Male,32,9,0.0,2,0,0,9751.03,-1
627,Spain,Male,48,1,132759.8,1,1,0,78899.22,-1
532,France,Male,60,5,76705.87,2,0,1,13889.73,-1
764,France,Female,44,1,0.0,2,1,1,11467.38,-1
700,France,Female,36,4,0.0,2,1,0,130789.15,-1
660,France,Male,41,3,0.0,2,1,1,108665.89,-1
518,Germany,Male,29,9,125961.74,2,1,0,160303.08,1
557,France,Female,39,7,49572.73,1,1,0,115287.99,1
639,France,Female,35,1,103015.12,2,1,1,139094.12,-1
557,France,Female,24,4,0.0,1,0,0,20515.72,-1
633,France,Female,32,1,104001.38,1,0,1,36642.65,-1
623,Spain,Female,50,2,87116.71,1,1,1,104382.11,-1
611,France,Male,68,5,82547.11,2,1,1,146448.01,-1
666,Spain,Female,47,5,0.0,1,0,0,166650.9,1
521,France,Male,27,4,121325.84,1,1,1,164223.7,1
775,France,Male,28,9,111167.7,1,1,0,149331.01,-1
681,Germany,Male,48,5,139714.4,2,0,0,73066.72,-1
564,Germany,Female,32,10,139875.2,2,1,0,15378.23,-1
646,Germany,Female,44,2,113063.83,1,0,0,53072.49,1
670,France,Female,50,8,138340.06,1,0,1,3159.15,-1
751,France,Male,43,1,114974.24,1,1,0,125920.54,-1
544,France,Female,33,6,0.0,2,1,1,124113.04,-1
639,France,Female,38,5,0.0,2,0,0,93716.38,-1
635,Germany,Female,65,5,117325.54,1,1,0,155799.86,1
672,France,Female,28,6,0.0,1,0,1,8814.69,-1
639,France,Female,35,8,0.0,1,0,0,164453.98,-1
697,France,Female,25,1,0.0,2,0,0,87803.32,-1
850,Spain,Male,44,8,0.0,2,1,1,183617.32,-1
748,France,Female,34,8,0.0,2,1,0,53584.03,-1
463,Spain,Female,35,2,0.0,2,1,1,1950.93,-1
572,France,Female,30,6,0.0,1,0,1,175025.27,-1
741,Spain,Male,50,1,78737.61,1,1,1,13018.96,-1
646,Spain,Male,25,5,182876.88,2,1,1,42537.59,1
805,Germany,Male,50,9,130023.38,1,1,0,62989.82,1
637,France,Male,36,2,152606.82,1,1,1,71692.8,-1
651,France,Male,28,7,0.0,2,1,0,823.96,-1
672,France,Male,28,4,167268.98,1,1,1,169469.3,-1
493,France,Male,54,3,167831.88,2,1,0,150159.95,1
524,Germany,Male,29,9,144287.6,2,1,0,32063.3,-1
624,Germany,Female,45,5,151855.33,1,1,0,68794.15,-1
569,Spain,Female,51,3,0.0,3,1,0,75084.96,1
677,France,Female,27,2,0.0,2,0,1,114685.92,-1
464,Germany,Male,37,4,155994.15,1,0,0,143665.44,-1
718,Germany,Male,26,7,147527.03,1,0,0,51099.56,-1
594,France,Female,53,4,0.0,1,1,0,5408.74,1
574,France,Male,33,8,100267.03,1,1,0,103006.27,-1
478,Spain,Male,48,0,83287.05,2,0,1,44147.95,1
615,Spain,Male,41,4,0.0,1,0,1,149278.96,-1
651,Spain,Male,45,4,0.0,2,0,0,193009.21,-1
465,Germany,Male,53,1,117438.17,1,0,0,74898.8,1
558,France,Female,56,7,121235.05,2,1,1,116253.1,-1
540,Germany,Male,37,3,129965.18,1,0,0,19374.08,-1
568,Germany,Male,46,8,150836.92,1,0,0,64516.8,1
630,France,Male,31,0,0.0,2,1,1,34475.14,-1
523,Germany,Male,60,1,163894.35,1,0,1,57061.71,-1
678,France,Female,48,2,0.0,2,1,1,32301.88,-1
438,France,Male,38,2,0.0,2,1,0,136859.55,-1
544,France,Male,44,1,0.0,2,0,0,69244.24,-1
595,Germany,Male,34,2,87967.42,2,0,1,156309.52,-1
678,France,Male,26,3,0.0,2,1,0,4989.33,-1
850,France,Female,36,6,0.0,2,1,1,190194.95,-1
589,Germany,Female,20,2,121093.29,2,1,0,3529.72,-1
785,Spain,Female,31,2,121691.54,2,0,0,81778.72,-1
563,Spain,Male,57,6,0.0,2,1,1,39297.48,-1
602,France,Female,39,6,154121.32,2,1,0,176614.86,1
591,France,Male,29,6,0.0,2,1,1,108684.65,-1
643,Spain,Male,43,1,0.0,2,1,1,145764.4,-1
605,France,Female,32,5,0.0,2,1,1,42135.28,-1
755,Germany,Male,43,6,165048.5,3,1,0,16929.41,1
769,Spain,Male,38,6,0.0,2,0,0,104393.78,-1
620,France,Female,33,9,127638.35,1,1,1,192717.57,-1
725,France,Male,31,8,0.0,2,1,1,59650.42,-1
818,Germany,Female,72,8,135290.42,2,1,1,63729.72,-1
624,France,Female,71,4,170252.05,3,1,1,73679.59,1
669,Germany,Female,35,4,108269.2,2,1,0,174969.92,-1
712,France,Female,32,1,0.0,2,1,0,1703.58,-1
603,Germany,Female,35,9,145623.36,1,1,0,163181.62,-1
597,France,Female,41,4,145809.53,2,1,1,52319.26,-1
580,Germany,Male,76,2,130334.84,2,1,1,51672.08,-1
718,France,Female,39,3,0.0,2,1,1,145355.11,-1
527,Spain,Male,53,8,0.0,1,1,1,51711.57,-1
729,Spain,Female,42,1,0.0,2,1,1,149535.97,-1
746,France,Female,24,4,0.0,1,0,1,94105.0,-1
699,Germany,Female,54,3,111009.32,1,1,1,155905.79,1
759,France,Female,46,2,0.0,1,1,1,138380.11,-1
748,France,Female,39,3,157371.54,1,0,1,97734.3,-1
698,Spain,Female,63,5,0.0,1,1,1,173576.71,-1
686,France,Male,37,9,134560.62,1,1,0,27596.39,-1
679,France,Male,40,1,0.0,1,1,1,16897.19,-1
682,Germany,Male,36,5,72373.62,2,1,0,36895.99,-1
778,France,Female,34,7,109564.1,1,0,1,113046.81,-1
742,France,Female,25,4,132116.13,2,1,0,129933.5,-1
649,Germany,Male,24,7,101195.23,1,0,0,133091.32,-1
763,France,Male,67,1,149436.73,2,0,1,106282.74,-1
595,Germany,Male,30,9,130682.11,2,1,1,57862.88,-1
628,Germany,Female,51,10,115280.49,2,0,0,12628.61,1
625,France,Female,36,8,129944.39,2,0,0,198914.8,-1
733,France,Male,36,5,0.0,2,1,1,109127.54,-1
665,Spain,Female,32,10,0.0,1,1,1,22487.45,-1
805,Germany,Male,56,6,151802.29,1,1,0,46791.09,1
725,France,Male,38,6,0.0,2,1,1,158697.28,-1
554,France,Female,38,3,138731.95,1,1,1,194138.36,-1
675,Spain,Female,35,8,155621.08,1,0,1,35177.31,-1
556,France,Female,54,4,150005.38,1,1,0,157015.5,1
635,Spain,Female,48,2,0.0,2,1,1,136551.25,-1
601,France,Male,47,1,64430.06,2,0,1,96517.97,-1
600,Germany,Male,53,7,106261.63,1,1,0,93629.66,1
758,Spain,Male,40,3,0.0,2,0,0,96097.65,-1
606,Germany,Female,41,4,132670.53,1,1,0,156476.36,1
640,France,Female,67,3,0.0,1,0,1,42964.63,-1
753,Germany,Female,38,1,117314.92,1,1,0,122021.33,1
559,Spain,Male,38,3,145874.35,1,1,0,56311.39,1
754,Spain,Female,50,7,146777.44,2,0,1,150685.52,-1
621,Germany,Male,51,4,109978.83,1,0,0,177740.58,1
654,France,Female,37,5,0.0,1,0,1,71492.28,-1
650,Spain,Male,24,8,108881.73,1,1,0,104492.83,-1
831,Spain,Female,44,10,0.0,1,0,1,47729.33,-1
519,France,Male,39,2,112957.26,2,1,0,97593.16,-1
552,Germany,Female,42,8,103362.14,1,0,1,186869.58,1
577,Spain,Male,41,4,89015.61,1,0,1,135227.23,-1
576,Spain,Male,45,5,133618.01,1,0,0,135244.87,-1
646,France,Male,40,5,93680.43,2,1,1,179473.26,-1
711,Germany,Female,45,1,97486.15,2,1,0,50610.62,-1
806,Spain,Female,37,2,137794.18,2,0,1,75232.02,-1
670,France,Female,39,8,101928.51,1,0,0,89205.54,-1
679,Spain,Female,28,9,0.0,2,0,1,61761.77,-1
850,Spain,Female,39,6,0.0,2,1,0,103921.43,-1
670,Germany,Female,35,2,79585.96,1,0,1,198802.9,-1
733,France,Female,24,3,161884.99,1,1,1,9617.24,-1
764,France,Female,39,1,129068.54,2,1,1,187905.12,-1
673,France,Female,42,4,0.0,2,1,0,121440.8,-1
588,Germany,Male,49,6,132623.76,3,1,0,36292.94,1
564,Spain,Male,31,5,121461.87,1,1,1,20432.09,1
715,France,Male,32,8,175307.32,1,1,0,187051.23,-1
621,France,Male,31,7,136658.61,1,1,1,148689.13,-1
796,Spain,Female,23,3,146584.19,2,0,0,125445.8,-1
672,France,Male,34,6,0.0,1,0,0,22736.06,-1
527,Spain,Female,46,10,131414.76,1,1,0,54947.51,-1
722,France,Female,38,3,0.0,2,0,1,167984.72,-1
596,Germany,Male,34,4,99441.21,2,0,1,4802.27,-1
746,France,Female,32,4,0.0,2,1,1,72909.75,-1
523,France,Female,26,4,0.0,2,1,0,185488.81,-1
624,France,Male,44,3,0.0,2,1,0,88407.51,-1
553,Spain,Male,38,1,181110.13,2,1,0,184544.59,-1
850,Spain,Male,33,3,100476.46,2,1,1,136539.13,-1
599,Germany,Male,33,2,51949.95,2,1,0,85045.92,-1
492,France,Male,35,8,121063.49,1,0,0,85421.48,-1
707,Spain,Male,48,8,88441.64,1,1,1,119903.2,1
743,France,Female,30,1,127023.39,1,1,1,138780.89,-1
522,France,Male,41,5,144147.68,1,1,1,14789.9,-1
681,Spain,Female,57,2,173306.13,1,0,1,131964.66,-1
826,France,Female,49,0,0.0,1,0,0,178709.98,1
630,Germany,Female,28,8,106425.75,1,1,1,20344.84,-1
430,Germany,Female,66,6,135392.31,2,1,1,172852.06,1
806,France,Female,67,1,0.0,2,0,1,103945.58,-1
703,Spain,Male,39,6,152685.4,1,0,0,183656.12,-1
755,Germany,Female,38,1,82083.52,1,0,1,10333.78,-1
612,Spain,Female,63,2,131629.17,2,1,0,122109.58,1
719,France,Female,54,7,0.0,2,1,1,125041.52,-1
554,Germany,Female,55,0,108477.27,1,0,1,140003.0,1
683,France,Male,30,4,114779.35,1,0,0,183171.47,-1
749,France,Male,41,5,57568.94,1,1,1,61128.29,-1
724,Spain,Male,36,1,0.0,2,1,0,52462.25,-1
770,Spain,Male,30,8,0.0,2,0,1,50839.85,-1
680,France,Male,37,4,0.0,2,1,0,61240.87,-1
699,France,Female,32,4,110559.46,1,1,1,127429.56,-1
442,France,Male,34,4,0.0,2,1,0,68343.08,-1
529,France,Male,46,8,0.0,1,0,0,126511.94,1
574,Spain,Male,36,3,0.0,2,1,1,8559.66,-1
605,France,Male,33,9,128152.82,1,0,0,147822.81,-1
515,Germany,Male,45,7,120961.5,3,1,1,39288.11,1
632,Germany,Male,65,6,129472.33,1,1,1,85179.48,-1
558,France,Male,32,10,105000.23,1,1,0,190019.61,-1
434,Germany,Male,55,8,109339.17,2,1,0,96405.88,1
525,France,Female,59,6,55328.4,1,1,0,83342.73,1
640,Germany,Male,23,3,72012.76,1,1,0,161333.13,-1
690,France,Female,36,6,110480.48,1,0,0,81292.33,-1
607,Spain,Male,34,9,132439.99,1,1,0,177747.72,-1
850,France,Female,46,3,0.0,2,1,1,187980.21,-1
780,Germany,Male,34,5,94108.54,2,1,0,177235.21,-1
616,Germany,Female,28,10,105173.99,1,0,1,29835.37,1
618,Spain,Female,40,8,0.0,2,1,0,80204.38,-1
676,France,Male,29,7,131959.86,1,0,0,189268.81,-1
507,France,Male,33,7,0.0,2,1,1,85411.01,-1
490,France,Male,34,5,122952.9,2,0,0,154360.97,-1
678,France,Male,36,0,107379.68,1,1,1,84460.18,-1
637,Germany,Male,30,6,122641.56,2,1,0,65618.01,-1
602,France,Female,33,8,0.0,2,1,1,112928.74,-1
744,Spain,Female,30,1,124037.28,1,1,1,142210.94,-1
640,France,Female,50,9,117565.03,2,0,0,82559.77,-1
684,France,Female,38,5,133189.4,1,0,0,127388.06,-1
495,Germany,Male,39,8,120252.02,2,1,1,10160.23,-1
559,Germany,Female,28,3,152264.81,1,0,0,64242.31,-1
684,France,Male,38,5,105069.98,2,1,1,198355.28,-1
613,France,Male,42,7,115076.06,1,1,1,79323.61,-1
794,France,Male,30,8,0.0,2,1,1,24113.91,-1
736,France,Female,42,7,117280.23,3,0,0,41921.06,1
692,Germany,Male,49,6,110540.43,2,0,1,107472.99,-1
703,Spain,Male,36,7,135095.47,1,1,0,143859.66,-1
720,Germany,Male,23,0,187861.18,2,1,1,104120.17,-1
777,Germany,Male,44,3,124655.59,2,0,1,79792.3,-1
